id,attributionId,effectiveTime,credits,description,draft,workspaceInstanceId,kind,userId,endTime,userName,startTime,contextURL,workspaceId,userAvatarURL,workspaceType,workspaceClass
"28e6b227-666a-472d-82be-1a99f137598e","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696869161361","18.26","","false","6f927241-6fa3-4882-8a0a-8313e13b5532","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-09T16:32:41.361Z","Y4HYA4","2023-10-09T14:43:06.315Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/63-multi-terrahome","yaya2devops-terraformbe-lah1oefb5cc","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"c6b7b83a-e4f3-449f-b7b0-d26c545b49d4","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696861709352","42.03","","false","ca293fa9-4792-458e-9392-d0ec57466670","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-09T14:28:29.352Z","Y4HYA4","2023-10-09T10:16:18.370Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/63-multi-terrahome","yaya2devops-terraformbe-lah1oefb5cc","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"9fe34336-07b6-4423-b385-cc98ca0b1e9a","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696696151890","26.9","","false","d8855e4a-9a11-4760-80a2-edc6494f4daa","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-07T16:29:11.890Z","Y4HYA4","2023-10-07T13:47:48.696Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/59-terratowns-testing","yaya2devops-terraformbe-wk3z7oi5c8d","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"6e03f4be-92af-4a80-b480-5224063b97de","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696631916108","15.33","","false","be93836f-178e-4e20-bda6-ec330d6da3b7","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-06T22:38:36.108Z","Y4HYA4","2023-10-06T21:06:35.729Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/57-terratowns-cruds","yaya2devops-terraformbe-cm5s43asacc","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"173f5e07-673a-4d8e-a0ee-5f5f53c49be1","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696620757637","18.44","","false","0e476b09-df0d-444c-8455-c17edb692fa0","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-06T19:32:37.637Z","Y4HYA4","2023-10-06T17:41:57.366Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/57-terratowns-cruds","yaya2devops-terraformbe-usl7pqrm7f6","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"4f1ae60b-4eee-42d4-bc00-bd96a58cb528","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696614907668","0.64","","false","f74de2fa-c825-4fc6-98eb-0d00e144a183","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-06T17:55:07.668Z","Y4HYA4","2023-10-06T17:51:16.127Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/57-terratowns-cruds","yaya2devops-terraformbe-292po6eehks","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"be2cfbd6-71da-4b6b-ac7e-34e06518dce9","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696609055962","5.04","","false","00760ce0-0216-4f6e-846a-ff5e8711b10b","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-06T16:17:35.962Z","Y4HYA4","2023-10-06T15:47:20.335Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/57-terratowns-cruds","yaya2devops-terraformbe-usl7pqrm7f6","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"4cfc2410-6a0d-4acd-b0d2-8574b099ed36","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696599080105","2.58","","false","6491df4b-d2c0-4bac-94fd-a18753bc0bd3","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-06T13:31:20.105Z","Y4HYA4","2023-10-06T13:15:52.900Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/55-terratowns-reskel","yaya2devops-terraformbe-zqvuwl0mt2b","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"1ed6d4ab-9b8c-4c87-9e0e-d3cdcb8ec841","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696545353351","9.94","","false","fb61bfc6-889f-4aaa-be27-01da1ae16790","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-05T22:35:53.351Z","Y4HYA4","2023-10-05T21:36:16.415Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/55-terratowns-cruds","yaya2devops-terraformbe-c2oqjk4otfu","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"12059eaa-60b7-4b07-b4ad-47238987f206","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696517417297","9.39","","false","e646a1e5-50dd-434b-8056-db7cb7a9e602","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-05T14:50:17.297Z","Y4HYA4","2023-10-05T13:53:55.574Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/53-terratowns-block","yaya2devops-terraformbe-mk393y5hckn","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"0d7b9781-ac3a-42a3-adbd-da89de0a4624","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696429182675","15.8","","false","b9ae383b-53d5-4f3f-90c3-c2f64fec1dc5","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-04T14:19:42.675Z","Y4HYA4","2023-10-04T12:44:54.199Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/51-terratowns-skeleton","yaya2devops-terraformbe-aqrkfg5heht","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"1c91ad3a-8948-4e53-919f-da340d0c05d2","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696343235414","13.91","","false","84ba2440-8744-4c04-8c92-8b38388341e5","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-03T14:27:15.414Z","Y4HYA4","2023-10-03T13:03:49.134Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/49-terratown-sinatra-server","yaya2devops-terraformbe-jlgmn6dy57p","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"fa822898-959f-4409-a7c8-1791c74775a6","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696335669283","11.64","","false","f1734fb1-5f56-4584-a892-a035254c9d71","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-03T12:21:09.283Z","Y4HYA4","2023-10-03T11:11:18.601Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/47-week-one-perfecting","yaya2devops-terraformbe-cff8hmuhtp2","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"4b0201e0-7b07-44d1-97d3-8dd507325fc7","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696331457383","4.91","","false","06ec4acc-b018-44a2-96fb-4e1ab9c06d7e","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-03T11:10:57.383Z","Y4HYA4","2023-10-03T10:41:30.021Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-s3alvh029ja","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"3cc232a7-a4b2-4957-8654-4191dc03ede1","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696262017574","11.08","","false","4abb7de3-b476-4a80-a97d-13d03ea69e79","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-02T15:53:37.574Z","Y4HYA4","2023-10-02T14:47:07.227Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/47-week-one-perfecting","yaya2devops-terraformbe-yb4aueet8na","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"00b984d2-2717-4f2b-a0e1-c251450d1789","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696255539223","5.86","","false","229737cf-dd29-4ebe-a0ce-f6dcb1f4b98b","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-02T14:05:39.223Z","Y4HYA4","2023-10-02T13:30:28.109Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-4g6revedk5d","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
